class,timestamp,Difficulty,Performance,channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7
0,19:04:11.603,1,1,12417.27,-18108.22,-9773.95,-10573.04,-11724.03,-11803.84,153880.47,153718.22
0,19:04:11.603,1,1,12541.05,-18107.48,-9709.02,-10545.37,-11671.3,-11763.07,153865.56,153691.17
0,19:04:11.603,1,1,12666.96,-18086.61,-9724.3,-10607.76,-11709.86,-11812.79,153901.95,153757.56
0,19:04:11.604,1,1,12623.95,-18071.36,-9787.09,-10666.7,-11780.02,-11873.72,153941.05,153825.64
0,19:04:11.604,1,1,12478.89,-18076.32,-9803.61,-10638.83,-11781.51,-11853.55,153930.77,153803.41
0,19:04:11.604,1,1,12426.99,-18091.97,-9753.09,-10559.46,-11716.74,-11779.46,153887.69,153722.27
0,19:04:11.604,1,1,12553.88,-18091.01,-9688.72,-10530.67,-11669.55,-11742.0,153872.05,153694.23
0,19:04:11.604,1,1,12687.54,-18072.93,-9701.98,-10588.27,-11705.47,-11790.61,153910.63,153762.73
0,19:04:11.604,1,1,12647.91,-18056.54,-9773.61,-10653.38,-11781.18,-11857.51,153948.44,153829.7
0,19:04:11.604,1,1,12504.08,-18059.49,-9801.66,-10632.88,-11791.62,-11848.26,153936.64,153806.3
0,19:04:11.604,1,1,12451.08,-18075.9,-9756.74,-10556.53,-11728.7,-11777.87,153894.45,153726.08
0,19:04:11.604,1,1,12571.98,-18076.62,-9702.94,-10533.01,-11679.01,-11748.23,153879.97,153698.84
0,19:04:11.605,1,1,12699.84,-18055.29,-9721.31,-10598.66,-11713.32,-11801.18,153915.17,153763.8
0,19:04:11.605,1,1,12655.94,-18040.0,-9786.73,-10655.79,-11781.31,-11863.12,153954.92,153832.86
0,19:04:11.605,1,1,12508.53,-18043.31,-9811.39,-10632.59,-11788.35,-11852.01,153944.02,153810.66
0,19:04:11.605,1,1,12451.73,-18057.46,-9763.91,-10559.46,-11721.75,-11779.66,153899.42,153728.0
0,19:04:11.605,1,1,12574.84,-18058.11,-9700.23,-10530.04,-11666.25,-11738.8,153884.33,153699.7
0,19:04:11.605,1,1,12707.03,-18038.73,-9711.65,-10588.31,-11698.84,-11782.86,153921.22,153766.3
0,19:04:11.605,1,1,12663.74,-18021.83,-9778.64,-10650.54,-11771.32,-11847.56,153959.44,153834.31
0,19:04:11.605,1,1,12509.8,-18024.78,-9801.78,-10633.95,-11791.93,-11844.52,153948.7,153812.55
0,19:04:11.606,1,1,12447.37,-18038.01,-9745.96,-10557.6,-11725.25,-11773.31,153903.44,153729.02
0,19:04:11.606,1,1,12565.93,-18039.64,-9679.42,-10528.92,-11665.13,-11733.59,153888.94,153701.05
0,19:04:11.606,1,1,12691.77,-18021.12,-9697.64,-10593.7,-11706.86,-11788.8,153926.13,153767.7
0,19:04:11.606,1,1,12647.09,-18003.23,-9772.88,-10656.44,-11788.31,-11862.14,153963.48,153835.05
0,19:04:11.606,1,1,12493.31,-18006.88,-9808.64,-10639.05,-11803.44,-11862.81,153953.53,153814.39
0,19:04:11.606,1,1,12434.25,-18022.39,-9761.03,-10562.67,-11740.1,-11796.49,153910.39,153733.08
0,19:04:11.606,1,1,12552.76,-18025.47,-9697.66,-10532.9,-11683.95,-11757.44,153896.88,153705.81
0,19:04:11.607,1,1,12685.44,-18005.29,-9706.89,-10590.23,-11712.69,-11800.31,153932.17,153770.56
0,19:04:11.607,1,1,12644.58,-17986.18,-9776.09,-10657.65,-11788.69,-11864.15,153968.75,153836.97
0,19:04:11.607,1,1,12492.34,-17990.49,-9809.22,-10643.88,-11808.25,-11858.74,153960.17,153817.91
0,19:04:11.607,1,1,12431.26,-18005.83,-9764.67,-10571.19,-11749.98,-11792.76,153916.7,153736.3
0,19:04:11.607,1,1,12546.28,-18006.79,-9699.2,-10541.69,-11697.07,-11757.55,153900.16,153705.45
0,19:04:11.608,1,1,12681.66,-17987.9,-9705.44,-10598.53,-11729.95,-11805.99,153936.22,153770.44
0,19:04:11.608,1,1,12654.66,-17970.76,-9763.51,-10654.94,-11798.66,-11865.96,153975.31,153839.61
0,19:04:11.608,1,1,12513.47,-17974.63,-9791.83,-10636.17,-11809.72,-11860.66,153967.22,153821.44
0,19:04:11.608,1,1,12445.76,-17990.0,-9751.69,-10568.26,-11752.82,-11802.91,153923.98,153739.88
0,19:04:11.608,1,1,12557.77,-17991.52,-9692.1,-10542.87,-11698.01,-11764.71,153907.45,153708.88
0,19:04:11.609,1,1,12672.12,-17972.61,-9705.15,-10609.23,-11728.76,-11812.58,153942.78,153772.84
0,19:04:11.609,1,1,12632.45,-17957.17,-9773.23,-10674.43,-11798.59,-11873.16,153983.08,153843.34
0,19:04:11.609,1,1,12497.44,-17959.45,-9800.1,-10651.08,-11811.82,-11859.3,153973.34,153823.72
0,19:04:11.609,1,1,12436.17,-17974.85,-9755.4,-10574.36,-11749.28,-11785.67,153929.86,153742.22
0,19:04:11.609,1,1,12555.53,-17975.79,-9689.01,-10540.28,-11687.86,-11736.61,153912.44,153710.06
0,19:04:11.609,1,1,12693.33,-17957.97,-9690.96,-10595.78,-11708.85,-11769.62,153949.28,153775.53
0,19:04:11.610,1,1,12656.54,-17942.33,-9754.84,-10660.87,-11774.14,-11826.4,153990.23,153847.13
0,19:04:11.610,1,1,12503.32,-17944.67,-9780.45,-10643.54,-11786.32,-11812.29,153981.31,153828.67
0,19:04:11.610,1,1,12436.0,-17959.29,-9732.17,-10570.68,-11723.85,-11736.95,153937.2,153746.63
0,19:04:11.610,1,1,12548.0,-17962.49,-9672.92,-10540.95,-11666.98,-11698.97,153921.13,153715.56
0,19:04:11.610,1,1,12676.97,-17943.73,-9682.6,-10603.91,-11706.82,-11756.57,153956.13,153778.95
0,19:04:11.611,1,1,12638.82,-17924.96,-9746.23,-10669.18,-11785.54,-11833.91,153993.88,153847.45
0,19:04:11.611,1,1,12486.11,-17928.24,-9780.77,-10654.12,-11804.67,-11844.86,153986.28,153830.64
0,19:04:11.611,1,1,12421.02,-17945.75,-9737.69,-10580.29,-11744.86,-11788.26,153945.2,153751.45
0,19:04:11.612,1,1,12537.27,-17945.48,-9675.69,-10547.5,-11693.14,-11759.97,153925.06,153716.05
0,19:04:11.612,1,1,12674.31,-17927.37,-9685.66,-10602.33,-11727.11,-11811.06,153960.55,153779.61
0,19:04:11.612,1,1,12650.1,-17909.42,-9751.26,-10662.32,-11799.78,-11878.45,153999.8,153849.58
0,19:04:11.612,1,1,12504.82,-17912.64,-9784.23,-10643.05,-11817.05,-11877.4,153992.72,153833.7
0,19:04:11.612,1,1,12440.73,-17929.94,-9743.15,-10569.38,-11756.91,-11811.67,153951.13,153754.14
0,19:04:11.612,1,1,12558.26,-17929.72,-9680.07,-10538.09,-11704.11,-11771.93,153930.88,153718.16
0,19:04:11.612,1,1,12696.39,-17911.73,-9693.64,-10598.17,-11740.68,-11820.81,153966.44,153781.67
0,19:04:11.613,1,1,12666.58,-17892.17,-9760.34,-10665.2,-11813.1,-11885.56,154004.36,153850.72
0,19:04:11.613,1,1,12522.81,-17894.38,-9791.67,-10651.14,-11827.36,-11877.63,153996.77,153834.78
0,19:04:11.613,1,1,12457.14,-17909.65,-9749.96,-10575.5,-11765.24,-11806.39,153953.69,153753.7
0,19:04:12.075,1,1,12573.75,-17913.36,-9687.27,-10532.07,-11706.41,-11760.68,153937.17,153721.14
0,19:04:12.075,1,1,12718.16,-17895.77,-9693.44,-10581.58,-11735.02,-11802.55,153972.63,153784.44
0,19:04:12.076,1,1,12689.24,-17876.9,-9761.03,-10644.48,-11805.61,-11865.51,154011.3,153854.3
0,19:04:12.077,1,1,12545.61,-17877.91,-9787.74,-10622.17,-11811.47,-11847.68,154003.42,153838.14
0,19:04:12.077,1,1,12473.08,-17894.78,-9739.57,-10552.01,-11742.58,-11771.12,153962.14,153759.02
0,19:04:12.077,1,1,12582.89,-17897.06,-9666.21,-10519.89,-11676.68,-11719.0,153943.52,153724.16
0,19:04:12.078,1,1,12720.8,-17878.04,-9665.54,-10575.08,-11701.07,-11755.94,153977.56,153785.66
0,19:04:12.078,1,1,12689.11,-17859.09,-9727.88,-10641.46,-11772.8,-11817.28,154016.61,153855.97
0,19:04:12.078,1,1,12535.66,-17861.52,-9762.15,-10630.4,-11793.03,-11815.67,154010.47,153841.75
0,19:04:12.078,1,1,12459.58,-17875.74,-9720.91,-10561.96,-11735.6,-11746.62,153966.25,153759.72
0,19:04:12.079,1,1,12563.71,-17878.51,-9659.33,-10534.29,-11682.54,-11706.39,153947.2,153723.98
0,19:04:12.079,1,1,12699.1,-17859.69,-9666.39,-10590.93,-11712.07,-11751.92,153980.92,153784.75
0,19:04:12.079,1,1,12668.39,-17843.8,-9739.77,-10658.67,-11793.79,-11827.11,154023.25,153858.67
0,19:04:12.079,1,1,12517.67,-17846.35,-9778.75,-10645.6,-11819.42,-11833.62,154017.47,153845.42
0,19:04:12.080,1,1,12444.13,-17859.78,-9739.97,-10571.64,-11761.17,-11775.28,153972.58,153762.86
0,19:04:12.080,1,1,12547.98,-17861.46,-9679.2,-10537.89,-11706.21,-11739.74,153951.95,153725.3
0,19:04:12.080,1,1,12685.24,-17844.34,-9690.2,-10594.91,-11735.98,-11790.57,153986.7,153787.28
0,19:04:12.080,1,1,12662.11,-17829.16,-9763.11,-10664.29,-11812.29,-11863.61,154029.86,153862.2
0,19:04:12.080,1,1,12510.23,-17829.81,-9803.63,-10654.81,-11829.79,-11867.64,154022.64,153847.66
0,19:04:12.080,1,1,12420.89,-17844.51,-9767.67,-10587.53,-11771.75,-11806.66,153978.44,153765.78
0,19:04:12.081,1,1,12518.32,-17849.68,-9703.76,-10552.59,-11716.47,-11764.06,153960.08,153730.36
0,19:04:12.081,1,1,12657.48,-17831.35,-9704.66,-10603.6,-11737.26,-11800.25,153992.86,153790.09
0,19:04:12.081,1,1,12639.35,-17815.72,-9768.63,-10663.79,-11801.36,-11859.14,154035.64,153864.73
0,19:04:12.081,1,1,12497.13,-17819.01,-9802.04,-10642.47,-11821.5,-11854.69,154031.44,153853.53
0,19:04:12.081,1,1,12427.32,-17833.83,-9760.11,-10565.54,-11760.95,-11782.74,153987.8,153772.22
0,19:04:12.082,1,1,12538.75,-17836.96,-9691.47,-10525.48,-11692.69,-11727.76,153967.27,153734.13
0,19:04:12.082,1,1,12686.38,-17820.15,-9695.72,-10579.13,-11717.83,-11764.35,154001.19,153794.48
0,19:04:12.082,1,1,12671.11,-17802.72,-9754.32,-10641.04,-11783.3,-11822.89,154042.47,153867.8
0,19:04:12.082,1,1,12521.63,-17804.39,-9784.5,-10627.96,-11799.78,-11819.8,154037.33,153855.92
0,19:04:12.082,1,1,12439.37,-17821.71,-9748.2,-10562.63,-11745.44,-11759.12,153996.19,153777.25
0,19:04:12.083,1,1,12535.82,-17824.91,-9696.77,-10539.25,-11697.11,-11731.4,153975.03,153738.27
0,19:04:12.083,1,1,12674.02,-17804.59,-9705.93,-10599.17,-11727.0,-11779.32,154005.09,153794.81
0,19:04:12.083,1,1,12654.84,-17786.65,-9767.76,-10668.2,-11797.9,-11844.37,154046.16,153868.02
0,19:04:12.083,1,1,12513.31,-17788.41,-9799.85,-10660.78,-11817.12,-11847.99,154041.72,153857.31
0,19:04:12.083,1,1,12442.34,-17805.13,-9759.38,-10591.02,-11763.54,-11787.86,154000.52,153778.61
0,19:04:12.084,1,1,12547.6,-17808.3,-9686.42,-10549.89,-11701.61,-11739.4,153979.48,153739.41
0,19:04:12.084,1,1,12695.37,-17790.49,-9682.51,-10593.61,-11721.86,-11776.44,154012.33,153798.44
0,19:04:12.084,1,1,12674.78,-17773.37,-9744.51,-10660.71,-11792.71,-11842.31,154054.91,153873.36
0,19:04:12.084,1,1,12526.34,-17773.53,-9777.01,-10651.75,-11808.96,-11842.09,154049.77,153862.16
0,19:04:12.084,1,1,12447.84,-17788.12,-9737.89,-10582.23,-11754.31,-11779.17,154006.44,153781.45
0,19:04:12.084,1,1,12549.23,-17790.51,-9670.06,-10544.32,-11693.67,-11733.48,153983.94,153740.66
0,19:04:12.085,1,1,12689.96,-17772.23,-9668.94,-10594.93,-11715.55,-11771.93,154015.89,153798.45
0,19:04:12.085,1,1,12677.42,-17754.93,-9725.98,-10655.86,-11781.29,-11832.39,154058.56,153873.63
0,19:04:12.085,1,1,12537.23,-17755.85,-9752.13,-10636.55,-11796.71,-11828.68,154054.63,153864.06
0,19:04:12.085,1,1,12456.85,-17770.08,-9706.4,-10561.0,-11736.88,-11759.57,154011.3,153783.22
0,19:04:12.085,1,1,12559.74,-17774.64,-9617.04,-10516.56,-11668.77,-11703.48,153990.69,153743.73
0,19:04:12.085,1,1,12708.02,-17757.59,-9604.63,-10564.13,-11686.32,-11735.65,154023.55,153802.42
0,19:04:12.086,1,1,12688.59,-17736.89,-9663.98,-10630.51,-11758.74,-11802.59,154062.88,153874.5
0,19:04:12.086,1,1,12538.72,-17738.59,-9708.82,-10623.54,-11782.61,-11806.53,154060.11,153866.36
0,19:04:12.087,1,1,12461.75,-17752.85,-9677.99,-10553.46,-11725.75,-11741.5,154016.75,153785.72
0,19:04:12.087,1,1,12564.76,-17756.83,-9617.93,-10520.14,-11669.78,-11700.65,153994.75,153744.7
0,19:04:12.087,1,1,12705.63,-17740.96,-9621.17,-10577.27,-11700.22,-11748.34,154027.94,153803.38
0,19:04:12.088,1,1,12689.44,-17721.89,-9684.18,-10648.35,-11779.55,-11823.45,154069.09,153877.39
0,19:04:12.088,1,1,12539.19,-17722.61,-9723.59,-10647.28,-11808.49,-11833.5,154065.77,153869.02
0,19:04:12.088,1,1,12435.48,-17740.78,-9692.99,-10588.56,-11763.77,-11780.31,154025.67,153791.69
0,19:04:12.088,1,1,12522.54,-17744.87,-9634.12,-10559.77,-11715.11,-11743.92,154002.78,153749.33
0,19:04:12.088,1,1,12672.41,-17728.13,-9626.58,-10610.06,-11736.77,-11779.79,154034.77,153806.64
0,19:04:12.088,1,1,12668.21,-17708.82,-9684.99,-10682.57,-11811.69,-11849.6,154076.14,153880.94
0,19:04:12.089,1,1,12524.87,-17708.48,-9724.1,-10678.34,-11833.77,-11854.22,154072.53,153872.53
0,19:04:12.090,1,1,12438.79,-17722.52,-9688.14,-10607.4,-11772.82,-11784.08,154029.22,153791.91
0,19:04:12.090,1,1,12535.71,-17727.66,-9619.5,-10564.75,-11705.16,-11735.81,154007.5,153750.52
0,19:04:12.090,1,1,12681.55,-17712.1,-9609.66,-10606.39,-11714.46,-11767.81,154040.33,153808.34
0,19:04:12.091,1,1,12668.05,-17693.89,-9670.17,-10671.19,-11790.75,-11837.26,154082.7,153883.73
0,19:04:12.091,1,1,12525.85,-17694.85,-9705.33,-10659.14,-11816.34,-11840.14,154080.77,153877.5
0,19:04:12.091,1,1,12442.68,-17710.22,-9663.46,-10581.14,-11756.88,-11770.43,154038.7,153798.45
0,19:04:12.092,1,1,12540.45,-17713.58,-9588.27,-10533.1,-11688.78,-11714.33,154014.53,153754.31
0,19:04:12.092,1,1,12688.62,-17697.31,-9579.82,-10577.16,-11706.55,-11746.0,154046.0,153810.48
0,19:04:12.092,1,1,12681.24,-17678.26,-9635.84,-10645.78,-11776.26,-11807.51,154087.98,153885.81
0,19:04:12.092,1,1,12543.91,-17678.24,-9663.58,-10636.75,-11792.33,-11801.97,154086.02,153879.81
0,19:04:12.093,1,1,12461.72,-17693.17,-9623.25,-10569.71,-11739.81,-11736.72,154043.75,153800.53
0,19:04:12.093,1,1,12558.82,-17696.59,-9558.37,-10532.9,-11683.99,-11693.49,154019.31,153755.81
0,19:04:12.093,1,1,12699.17,-17678.42,-9562.93,-10591.02,-11717.66,-11743.18,154048.8,153809.8
0,19:04:12.094,1,1,12687.68,-17662.41,-9628.26,-10665.04,-11796.07,-11817.23,154094.28,153888.72
0,19:04:12.094,1,1,12544.2,-17662.04,-9666.82,-10659.41,-11821.59,-11825.12,154092.36,153883.03
0,19:04:12.094,1,1,12452.47,-17677.1,-9636.42,-10595.08,-11773.16,-11770.58,154050.28,153803.89
0,19:04:12.094,1,1,12546.95,-17681.23,-9570.93,-10557.91,-11714.17,-11729.46,154025.89,153759.13
0,19:04:12.094,1,1,12684.37,-17665.41,-9570.44,-10612.67,-11741.71,-11775.37,154057.11,153814.59
0,19:04:12.095,1,1,12668.75,-17646.01,-9624.39,-10680.54,-11808.4,-11839.18,154099.36,153890.25
0,19:04:12.095,1,1,12522.74,-17645.34,-9657.43,-10673.56,-11828.99,-11840.97,154097.86,153885.34
0,19:04:12.097,1,1,12422.83,-17661.54,-9620.24,-10602.53,-11775.48,-11777.4,154057.0,153807.63
0,19:04:12.097,1,1,12517.02,-17665.54,-9546.47,-10555.81,-11707.2,-11720.07,154031.98,153761.91
0,19:04:12.100,1,1,12669.95,-17648.42,-9544.33,-10604.58,-11722.82,-11751.63,154061.7,153815.56
0,19:04:12.108,1,1,12660.05,-17629.96,-9607.72,-10677.05,-11793.61,-11818.91,154104.92,153892.41
0,19:04:12.108,1,1,12519.93,-17630.83,-9645.25,-10668.91,-11815.87,-11820.61,154105.19,153889.75
0,19:04:12.109,1,1,12442.97,-17643.06,-9606.71,-10588.51,-11754.6,-11750.76,154061.0,153808.86
0,19:04:12.109,1,1,12541.54,-17648.58,-9535.3,-10532.83,-11689.47,-11695.93,154037.25,153763.95
0,19:04:12.109,1,1,12699.86,-17633.98,-9524.61,-10568.82,-11702.9,-11723.87,154069.47,153819.89
0,19:04:12.110,1,1,12704.31,-17614.81,-9585.23,-10632.81,-11774.38,-11786.57,154112.61,153896.92
0,19:04:12.110,1,1,12567.69,-17613.87,-9620.5,-10623.31,-11798.23,-11788.13,154111.88,153893.45
0,19:04:12.110,1,1,12476.27,-17628.02,-9584.52,-10554.25,-11740.5,-11718.71,154069.47,153814.44
0,19:04:12.110,1,1,12562.46,-17635.21,-9519.09,-10516.72,-11677.69,-11666.09,154046.39,153769.88
0,19:04:12.110,1,1,12704.53,-17618.31,-9518.76,-10575.97,-11701.23,-11706.03,154075.28,153821.91
0,19:04:12.111,1,1,12697.38,-17598.94,-9584.23,-10651.59,-11778.77,-11780.0,154117.94,153898.34
0,19:04:12.111,1,1,12559.4,-17598.62,-9629.04,-10653.11,-11817.63,-11792.67,154118.16,153895.89
0,19:04:12.111,1,1,12475.56,-17613.38,-9584.63,-10585.88,-11771.5,-11733.1,154076.73,153817.84
0,19:04:12.111,1,1,12560.07,-17619.37,-9519.14,-10545.26,-11714.93,-11687.37,154052.38,153771.75
0,19:04:12.111,1,1,12696.55,-17603.05,-9530.54,-10600.61,-11745.17,-11731.67,154080.97,153823.67
0,19:04:12.112,1,1,12692.08,-17582.24,-9594.2,-10670.16,-11820.23,-11805.5,154122.33,153899.05
0,19:04:12.112,1,1,12555.85,-17583.2,-9632.89,-10664.6,-11845.24,-11812.23,154124.19,153898.84
0,19:04:12.112,1,1,12475.29,-17598.85,-9589.23,-10589.23,-11785.9,-11740.88,154083.91,153822.11
0,19:04:12.112,1,1,12567.07,-17604.1,-9516.28,-10545.37,-11718.53,-11686.63,154058.13,153774.3
0,19:04:12.112,1,1,12709.98,-17588.07,-9513.44,-10600.52,-11739.85,-11722.82,154086.8,153825.91
0,19:04:12.112,1,1,12705.78,-17568.36,-9581.48,-10676.58,-11816.61,-11794.25,154129.75,153903.0
0,19:04:12.113,1,1,12564.27,-17567.46,-9629.87,-10681.5,-11843.76,-11806.88,154130.47,153902.17
0,19:04:12.113,1,1,12473.52,-17582.71,-9601.73,-10611.45,-11792.44,-11744.25,154089.72,153825.08
0,19:04:12.113,1,1,12563.16,-17589.66,-9536.64,-10565.09,-11729.84,-11691.68,154065.3,153778.44
0,19:04:12.113,1,1,12713.2,-17573.19,-9518.2,-10610.75,-11745.19,-11725.86,154093.55,153829.48
0,19:04:12.113,1,1,12714.66,-17552.49,-9570.06,-10675.46,-11813.77,-11793.14,154135.81,153906.16
0,19:04:12.113,1,1,12573.55,-17551.51,-9606.98,-10670.66,-11839.92,-11798.77,154137.06,153905.97
0,19:04:12.113,1,1,12484.34,-17565.47,-9566.52,-10593.47,-11783.62,-11729.61,154095.17,153827.88
0,19:04:12.114,1,1,12578.06,-17571.18,-9494.06,-10539.65,-11715.24,-11672.77,154069.25,153779.42
0,19:04:12.114,1,1,12732.09,-17554.9,-9485.75,-10583.53,-11725.39,-11703.46,154097.3,153829.97
0,19:04:12.114,1,1,12734.48,-17534.18,-9545.8,-10653.98,-11798.35,-11775.05,154139.92,153906.89
0,19:04:12.114,1,1,12590.69,-17533.8,-9583.44,-10653.44,-11826.26,-11789.61,154142.5,153908.27
0,19:04:12.114,1,1,12495.14,-17548.62,-9542.76,-10580.8,-11773.04,-11728.32,154101.59,153831.36
0,19:04:12.114,1,1,12582.09,-17554.39,-9468.56,-10533.37,-11708.45,-11676.84,154075.06,153782.02
0,19:04:12.114,1,1,12728.47,-17537.63,-9459.57,-10579.28,-11726.93,-11714.97,154102.0,153830.91
0,19:04:12.114,1,1,12726.14,-17518.13,-9524.68,-10651.34,-11807.29,-11793.5,154145.72,153908.98
0,19:04:12.114,1,1,12586.54,-17518.67,-9564.18,-10653.47,-11843.63,-11808.63,154149.77,153912.44
0,19:04:12.115,1,1,12490.31,-17532.62,-9527.56,-10584.98,-11797.14,-11749.78,154108.3,153835.08
0,19:04:12.555,1,1,12573.91,-17537.54,-9454.79,-10534.8,-11729.9,-11690.59,154080.53,153784.31
0,19:04:12.555,1,1,12724.69,-17523.37,-9447.59,-10583.57,-11745.77,-11719.67,154109.69,153835.41
0,19:04:12.555,1,1,12721.47,-17504.52,-9508.97,-10661.04,-11820.12,-11786.57,154154.17,153914.48
0,19:04:12.556,1,1,12579.92,-17503.47,-9549.54,-10664.82,-11847.34,-11793.65,154157.03,153917.11
0,19:04:12.556,1,1,12485.06,-17516.44,-9517.37,-10598.39,-11795.33,-11730.89,154114.78,153839.03
0,19:04:12.556,1,1,12560.81,-17522.78,-9453.94,-10558.34,-11731.85,-11682.07,154087.69,153788.63
0,19:04:12.557,1,1,12707.3,-17505.71,-9445.82,-10606.62,-11742.94,-11712.63,154113.34,153835.94
0,19:04:12.557,1,1,12709.6,-17485.75,-9506.13,-10677.99,-11815.2,-11781.4,154156.91,153914.39
0,19:04:12.558,1,1,12569.73,-17484.36,-9548.64,-10679.69,-11845.15,-11792.2,154160.0,153917.38
0,19:04:12.558,1,1,12476.12,-17499.09,-9514.53,-10605.52,-11792.69,-11726.08,154119.72,153841.31
0,19:04:12.558,1,1,12562.15,-17505.39,-9441.06,-10550.94,-11719.38,-11662.16,154092.39,153790.23
0,19:04:12.558,1,1,12711.41,-17489.21,-9432.91,-10593.07,-11730.64,-11689.67,154118.41,153837.5
0,19:04:12.558,1,1,12718.28,-17470.59,-9495.18,-10664.51,-11802.53,-11759.39,154163.69,153917.48
0,19:04:12.558,1,1,12579.45,-17468.89,-9537.69,-10667.33,-11833.44,-11771.03,154167.02,153921.11
0,19:04:12.559,1,1,12489.06,-17483.96,-9500.34,-10597.05,-11776.58,-11704.63,154127.31,153845.59
0,19:04:12.559,1,1,12577.46,-17489.77,-9423.7,-10540.1,-11702.84,-11642.8,154099.09,153793.31
0,19:04:12.559,1,1,12730.68,-17474.84,-9409.28,-10581.52,-11714.44,-11668.95,154125.91,153841.28
0,19:04:12.560,1,1,12736.11,-17457.0,-9467.55,-10654.34,-11785.14,-11735.63,154172.16,153922.28
0,19:04:12.560,1,1,12593.67,-17458.03,-9502.71,-10655.3,-11814.57,-11743.25,154178.58,153929.17
0,19:04:12.560,1,1,12492.3,-17471.73,-9461.58,-10583.44,-11758.07,-11679.32,154137.31,153852.39
0,19:04:12.561,1,1,12573.59,-17478.57,-9386.84,-10530.6,-11690.79,-11625.05,154109.58,153800.45
0,19:04:12.561,1,1,12722.68,-17462.48,-9378.1,-10575.64,-11708.49,-11665.49,154134.73,153846.42
0,19:04:12.561,1,1,12730.77,-17441.65,-9440.19,-10648.84,-11783.62,-11748.12,154177.88,153924.5
0,19:04:12.561,1,1,12596.59,-17441.11,-9477.59,-10643.81,-11811.73,-11761.64,154183.41,153930.89
0,19:04:12.561,1,1,12499.01,-17456.51,-9442.67,-10571.91,-11762.25,-11703.24,154144.28,153856.28
0,19:04:12.561,1,1,12574.67,-17461.54,-9381.09,-10528.48,-11704.0,-11661.37,154113.95,153801.45
0,19:04:12.562,1,1,12724.67,-17445.85,-9372.18,-10568.8,-11713.74,-11694.34,154138.94,153847.13
0,19:04:12.562,1,1,12730.06,-17427.03,-9434.65,-10640.53,-11785.63,-11765.67,154184.2,153927.55
0,19:04:12.562,1,1,12595.25,-17425.2,-9479.31,-10638.78,-11817.75,-11779.73,154188.88,153933.47
0,19:04:12.562,1,1,12498.85,-17440.78,-9448.51,-10566.92,-11765.06,-11717.92,154150.23,153859.5
0,19:04:12.562,1,1,12573.24,-17447.9,-9387.53,-10523.8,-11701.61,-11668.12,154121.64,153806.45
0,19:04:12.562,1,1,12723.15,-17431.61,-9383.33,-10571.88,-11713.68,-11700.6,154145.53,153850.61
0,19:04:12.562,1,1,12729.34,-17412.19,-9450.67,-10652.75,-11790.46,-11778.05,154190.36,153930.58
0,19:04:12.562,1,1,12589.58,-17409.79,-9500.47,-10657.02,-11831.83,-11794.32,154194.86,153936.55
0,19:04:12.562,1,1,12490.09,-17425.51,-9468.33,-10585.29,-11783.15,-11728.99,154156.36,153862.72
0,19:04:12.563,1,1,12568.09,-17433.96,-9399.29,-10534.58,-11715.67,-11667.28,154128.69,153809.88
0,19:04:12.563,1,1,12724.33,-17417.37,-9381.45,-10569.63,-11714.91,-11680.04,154152.28,153853.48
0,19:04:12.563,1,1,12737.95,-17394.93,-9438.65,-10640.75,-11777.63,-11735.2,154194.69,153931.16
0,19:04:12.563,1,1,12595.92,-17394.13,-9485.7,-10656.35,-11808.72,-11742.2,154201.44,153939.66
0,19:04:12.563,1,1,12489.89,-17408.7,-9452.87,-10590.28,-11758.56,-11673.33,154162.06,153865.06
0,19:04:12.563,1,1,12558.91,-17415.9,-9380.31,-10537.3,-11692.4,-11619.46,154132.7,153810.31
0,19:04:12.563,1,1,12706.72,-17400.32,-9368.73,-10579.01,-11705.32,-11656.08,154156.52,153853.56
0,19:04:12.564,1,1,12718.34,-17379.96,-9431.5,-10654.12,-11781.47,-11732.36,154200.55,153932.84
0,19:04:12.564,1,1,12572.25,-17377.81,-9482.64,-10666.41,-11823.56,-11759.68,154205.8,153940.11
0,19:04:12.564,1,1,12471.58,-17390.82,-9453.49,-10599.02,-11776.26,-11706.59,154164.77,153863.95
0,19:04:12.564,1,1,12548.83,-17399.85,-9386.86,-10545.93,-11707.11,-11658.18,154136.86,153810.53
0,19:04:12.564,1,1,12703.21,-17385.83,-9379.82,-10588.16,-11720.54,-11696.38,154161.56,153854.55
0,19:04:12.564,1,1,12720.62,-17365.65,-9448.1,-10664.8,-11800.85,-11778.83,154206.06,153934.45
0,19:04:12.564,1,1,12584.1,-17363.77,-9501.88,-10673.05,-11839.85,-11800.27,154212.81,153943.67
0,19:04:12.564,1,1,12479.72,-17379.42,-9477.23,-10607.22,-11793.5,-11741.95,154174.7,153870.81
0,19:04:12.565,1,1,12551.49,-17385.95,-9411.45,-10557.53,-11726.64,-11687.86,154143.56,153813.84
0,19:04:12.565,1,1,12705.16,-17371.75,-9399.58,-10596.56,-11736.77,-11719.38,154167.78,153857.11
0,19:04:12.565,1,1,12729.68,-17349.63,-9457.34,-10662.36,-11809.63,-11787.1,154210.63,153935.5
0,19:04:12.565,1,1,12595.03,-17347.95,-9508.05,-10671.15,-11846.87,-11802.32,154218.19,153945.91
0,19:04:12.565,1,1,12491.9,-17364.2,-9478.46,-10601.34,-11795.62,-11734.69,154181.09,153873.94
